#,公式应用,类型,商品,建仓时间,建仓价格,平仓时间,平仓价格,数量,交易成本,净利,累计净利,收益率,累计收益率
1,Ama_CL,多头,880424,2017/2/27 11:30,1607,2017/3/3 10:30,1590,1,511.52,-2211.52,-2211.52,-1.38%,-1.38%
2,Ama_CL,多头,880506,2017/3/2 15:00,1427,2017/3/6 15:00,1429,1,456.96,-256.96,-2468.48,-0.18%,-1.56%
3,Ama_CL,多头,880922,2017/3/2 15:00,1310,2017/3/7 14:00,1280,1,414.4,-3414.4,-5882.88,-2.61%,-4.16%
4,Ama_CL,多头,880910,2017/3/3 10:30,1489,2017/3/7 15:00,1498,1,477.92,422.08,-5460.8,0.28%,-3.88%
5,Ama_CL,多头,880448,2017/3/6 14:00,2255,2017/3/9 10:30,2248,1,720.48,-1420.48,-6881.28,-0.63%,-4.51%
6,Ama_CL,多头,880946,2017/3/7 10:30,917,2017/3/9 14:00,908,1,292,-1192,-8073.28,-1.30%,-5.81%
7,Ama_CL,多头,880520,2017/3/6 11:30,1376,2017/3/9 14:00,1370,1,439.36,-1039.36,-9112.64,-0.76%,-6.56%
8,Ama_CL,多头,880446,2017/3/7 11:30,1273,2017/3/10 11:30,1264,1,405.92,-1305.92,-10418.56,-1.03%,-7.59%
9,Ama_CL,多头,880584,2017/3/3 11:30,1665,2017/3/10 11:30,1670,1,533.6,-33.6,-10452.16,-0.02%,-7.61%
10,Ama_CL,多头,880351,2017/3/2 15:00,1182,2017/3/10 15:00,1192,1,379.84,620.16,-9832,0.52%,-7.09%
11,Ama_CL,多头,880578,2017/3/8 15:00,2267,2017/3/13 10:30,2235,1,720.32,-3920.32,-13752.32,-1.73%,-8.82%
12,Ama_CL,多头,880577,2017/3/7 10:30,3313,2017/3/16 11:30,3400,1,1074.08,7625.92,-6126.4,2.30%,-6.51%
13,Ama_CL,多头,880583,2017/3/6 14:00,2527,2017/3/16 14:00,2541,1,810.88,589.12,-5537.28,0.23%,-6.28%
14,Ama_CL,多头,880901,2017/3/8 11:30,2543,2017/3/17 11:30,2529,1,811.52,-2211.52,-7748.8,-0.87%,-7.15%
15,Ama_CL,多头,880505,2017/3/17 11:30,536,2017/3/17 15:00,528,1,170.24,-970.24,-8719.04,-1.81%,-8.96%
16,Ama_CL,多头,880482,2017/3/14 14:00,1746,2017/3/20 10:30,1723,1,555.04,-2855.04,-11574.08,-1.64%,-10.60%
17,Ama_CL,多头,880456,2017/3/16 14:00,2434,2017/3/20 10:30,2413,1,775.52,-2875.52,-14449.6,-1.18%,-11.78%
18,Ama_CL,多头,880546,2017/3/7 15:00,2239,2017/3/21 10:30,2231,1,715.2,-1515.2,-15964.8,-0.68%,-12.45%
19,Ama_CL,多头,880930,2017/3/7 14:00,1402,2017/3/21 10:30,1420,1,451.52,1348.48,-14616.32,0.96%,-11.49%
20,Ama_CL,多头,880581,2017/3/8 14:00,2368,2017/3/21 15:00,2438,1,768.96,6231.04,-8385.28,2.63%,-8.86%
21,Ama_CL,多头,880902,2017/3/3 11:30,1909,2017/3/22 10:30,1942,1,616.16,2683.84,-5701.44,1.41%,-7.45%
22,Ama_CL,多头,880539,2017/3/8 10:30,1615,2017/3/22 10:30,1614,1,516.64,-616.64,-6318.08,-0.38%,-7.84%
23,Ama_CL,多头,880534,2017/3/2 14:00,1527,2017/3/22 14:00,1565,1,494.72,3305.28,-3012.8,2.16%,-5.67%
24,Ama_CL,多头,880452,2017/2/28 11:30,1414,2017/3/24 10:30,1507,1,467.36,8832.64,5819.84,6.25%,0.58%
25,Ama_CL,多头,880944,2017/3/14 15:00,1082,2017/3/24 10:30,1078,1,345.6,-745.6,5074.24,-0.69%,-0.11%
26,Ama_CL,多头,880545,2017/3/3 11:30,2203,2017/3/24 11:30,2243,1,711.36,3288.64,8362.88,1.49%,1.38%
27,Ama_CL,多头,880584,2017/3/14 10:30,1693,2017/3/24 14:00,1695,1,542.08,-342.08,8020.8,-0.20%,1.18%
28,Ama_CL,多头,880585,2017/3/17 10:30,1668,2017/3/24 15:00,1671,1,534.24,-234.24,7786.56,-0.14%,1.04%
29,Ama_CL,多头,880424,2017/3/22 15:00,1654,2017/3/24 15:00,1663,1,530.72,369.28,8155.84,0.22%,1.26%
30,Ama_CL,多头,880920,2017/3/15 11:30,1468,2017/3/27 11:30,1482,1,472,928,9083.84,0.63%,1.89%
31,Ama_CL,多头,880448,2017/3/24 15:00,2372,2017/3/28 11:30,2360,1,757.12,-1957.12,7126.72,-0.83%,1.07%
32,Ama_CL,多头,880529,2017/2/24 14:00,6462,2017/3/28 15:00,7435,1,2223.52,95076.48,102203.2,14.71%,15.78%
33,Ama_CL,多头,880506,2017/3/8 15:00,1466,2017/3/29 10:30,1472,1,470.08,129.92,102333.12,0.09%,15.87%
34,Ama_CL,多头,880569,2017/3/7 10:30,2622,2017/3/29 10:30,2589,1,833.76,-4133.76,98199.36,-1.58%,14.29%
35,Ama_CL,多头,880380,2017/3/8 14:00,1695,2017/3/29 11:30,1736,1,548.96,3551.04,101750.4,2.10%,16.39%
36,Ama_CL,多头,880557,2017/3/20 10:30,2165,2017/3/29 15:00,2178,1,694.88,605.12,102355.52,0.28%,16.67%
37,Ama_CL,多头,880400,2017/3/20 14:00,1815,2017/3/30 10:30,1822,1,581.92,118.08,102473.6,0.07%,16.73%
38,Ama_CL,多头,880943,2017/3/7 10:30,988,2017/3/30 10:30,992,1,316.8,83.2,102556.8,0.08%,16.82%
39,Ama_CL,多头,880565,2017/2/27 11:30,6422,2017/3/30 10:30,6538,1,2073.6,9526.4,112083.2,1.48%,18.30%
40,Ama_CL,多头,880599,2017/3/23 10:30,1635,2017/3/30 11:30,1599,1,517.44,-4117.44,107965.76,-2.52%,15.78%
41,Ama_CL,多头,880536,2017/3/17 11:30,860,2017/3/30 11:30,851,1,273.76,-1173.76,106792,-1.36%,14.42%
42,Ama_CL,多头,880476,2017/3/17 15:00,1689,2017/3/30 14:00,1723,1,545.92,2854.08,109646.08,1.69%,16.11%
43,Ama_CL,多头,880440,2017/3/8 11:30,1760,2017/3/30 15:00,1734,1,559.04,-3159.04,106487.04,-1.79%,14.31%
44,Ama_CL,多头,880387,2017/3/22 11:30,2252,2017/3/31 10:30,2233,1,717.6,-2617.6,103869.44,-1.16%,13.15%
45,Ama_CL,多头,880594,2017/3/17 15:00,1834,2017/3/31 10:30,1984,1,610.88,14389.12,118258.56,7.85%,20.99%
46,Ama_CL,多头,880491,2017/3/7 14:00,1234,2017/3/31 11:30,1249,1,397.28,1102.72,119361.28,0.89%,21.89%
47,Ama_CL,多头,880355,2017/3/17 14:00,1517,2017/3/31 11:30,1521,1,486.08,-86.08,119275.2,-0.06%,21.83%
48,Ama_CL,多头,880904,2017/3/8 11:30,2323,2017/3/31 14:00,2331,1,744.64,55.36,119330.56,0.02%,21.85%
49,Ama_CL,多头,880591,2017/3/28 11:30,2055,2017/3/31 14:00,2028,1,653.28,-3353.28,115977.28,-1.63%,20.22%
50,Ama_CL,多头,880574,2017/3/8 10:30,2054,2017/4/5 14:00,2119,1,667.68,5832.32,121809.6,2.84%,23.06%
51,Ama_CL,多头,880492,2017/3/7 11:30,1624,2017/4/6 10:30,1657,1,524.96,2775.04,124584.64,1.71%,24.77%
52,Ama_CL,多头,880476,2017/4/5 15:00,1775,2017/4/7 15:00,1819,1,575.04,3824.96,128409.6,2.15%,26.93%
53,Ama_CL,多头,880571,2017/4/7 10:30,1734,2017/4/10 14:00,1732,1,554.56,-754.56,127655.04,-0.44%,26.49%
54,Ama_CL,多头,880520,2017/4/6 14:00,1390,2017/4/10 14:00,1383,1,443.68,-1143.68,126511.36,-0.82%,25.67%
55,Ama_CL,多头,880432,2017/4/6 11:30,1841,2017/4/11 10:30,1856,1,591.52,908.48,127419.84,0.49%,26.16%
56,Ama_CL,多头,880575,2017/4/6 10:30,2200,2017/4/11 10:30,2212,1,705.92,494.08,127913.92,0.22%,26.39%
57,Ama_CL,多头,880577,2017/4/7 11:30,3438,2017/4/11 11:30,3409,1,1095.52,-3995.52,123918.4,-1.16%,25.22%
58,Ama_CL,多头,880537,2017/4/7 14:00,1042,2017/4/11 15:00,1041,1,333.28,-433.28,123485.12,-0.42%,24.81%
59,Ama_CL,多头,880446,2017/4/7 10:30,1272,2017/4/11 15:00,1268,1,406.4,-806.4,122678.72,-0.63%,24.17%
60,Ama_CL,多头,880456,2017/4/5 15:00,2520,2017/4/12 10:30,2713,1,837.28,18462.72,141141.44,7.33%,31.50%
61,Ama_CL,多头,880430,2017/4/12 10:30,1760,2017/4/12 11:30,1751,1,561.76,-1461.76,139679.68,-0.83%,30.67%
62,Ama_CL,多头,880587,2017/4/11 11:30,1845,2017/4/13 11:30,1832,1,588.32,-1888.32,137791.36,-1.02%,29.65%
63,Ama_CL,多头,880938,2017/4/7 15:00,1366,2017/4/13 11:30,1407,1,443.68,3656.32,141447.68,2.68%,32.32%
64,Ama_CL,多头,880563,2017/4/7 14:00,2214,2017/4/13 11:30,2217,1,708.96,-408.96,141038.72,-0.18%,32.14%
65,Ama_CL,多头,880917,2017/4/7 11:30,1998,2017/4/14 10:30,2040,1,646.08,3553.92,144592.64,1.78%,33.92%
66,Ama_CL,多头,880390,2017/4/13 14:00,1707,2017/4/14 11:30,1691,1,543.68,-2143.68,142448.96,-1.26%,32.66%
67,Ama_CL,多头,880589,2017/3/6 15:00,1435,2017/4/14 11:30,1457,1,462.72,1737.28,144186.24,1.21%,33.87%
68,Ama_CL,多头,880845,2017/4/5 14:00,2102,2017/4/14 15:00,2082,1,669.44,-2669.44,141516.8,-1.27%,32.60%
69,Ama_CL,多头,880550,2017/4/6 14:00,2262,2017/4/14 15:00,2361,1,739.68,9160.32,150677.12,4.05%,36.65%
70,Ama_CL,多头,880549,2017/4/6 11:30,1514,2017/4/14 15:00,1532,1,487.36,1312.64,151989.76,0.87%,37.52%
71,Ama_CL,多头,880546,2017/4/7 14:00,2289,2017/4/17 10:30,2263,1,728.32,-3328.32,148661.44,-1.45%,36.07%
72,Ama_CL,多头,880482,2017/4/10 11:30,1764,2017/4/17 10:30,1777,1,566.56,733.44,149394.88,0.42%,36.48%
73,Ama_CL,多头,880926,2017/4/6 14:00,1306,2017/4/17 10:30,1409,1,434.4,9865.6,159260.48,7.55%,44.04%
74,Ama_CL,多头,880902,2017/4/6 11:30,2002,2017/4/17 10:30,1955,1,633.12,-5333.12,153927.36,-2.66%,41.37%
75,Ama_CL,多头,880857,2017/4/12 14:00,876,2017/4/17 10:30,866,1,278.72,-1278.72,152648.64,-1.46%,39.91%
76,Ama_CL,多头,880829,2017/4/5 15:00,1400,2017/4/17 10:30,1399,1,447.84,-547.84,152100.8,-0.39%,39.52%
77,Ama_CL,多头,880925,2017/4/7 11:30,1248,2017/4/17 11:30,1268,1,402.56,1597.44,153698.24,1.28%,40.80%
78,Ama_CL,多头,880853,2017/3/21 15:00,700,2017/4/17 11:30,705,1,224.8,275.2,153973.44,0.39%,41.19%
79,Ama_CL,多头,880919,2017/4/7 11:30,1651,2017/4/17 11:30,1706,1,537.12,4962.88,158936.32,3.01%,44.20%
80,Ama_CL,多头,880826,2017/4/6 11:30,1299,2017/4/17 14:00,1286,1,413.6,-1713.6,157222.72,-1.32%,42.88%
81,Ama_CL,多头,880431,2017/3/30 14:00,932,2017/4/17 15:00,999,1,308.96,6391.04,163613.76,6.86%,49.74%
82,Ama_CL,多头,880922,2017/4/6 14:00,1327,2017/4/17 15:00,1416,1,438.88,8461.12,172074.88,6.38%,56.11%
83,Ama_CL,多头,880943,2017/4/6 15:00,1046,2017/4/18 11:30,1075,1,339.36,2560.64,174635.52,2.45%,58.56%
84,Ama_CL,多头,880344,2017/4/11 10:30,1231,2017/4/18 11:30,1225,1,392.96,-992.96,173642.56,-0.81%,57.75%
85,Ama_CL,多头,880578,2017/4/6 14:00,2348,2017/4/18 11:30,2393,1,758.56,3741.44,177384,1.59%,59.35%
86,Ama_CL,多头,880911,2017/4/5 15:00,1775,2017/4/18 14:00,2173,1,631.68,39168.32,216552.32,22.07%,81.42%
87,Ama_CL,多头,880581,2017/4/11 10:30,2470,2017/4/18 14:00,2444,1,786.24,-3386.24,213166.08,-1.37%,80.04%
88,Ama_CL,多头,880591,2017/4/10 10:30,2066,2017/4/18 14:00,2055,1,659.36,-1759.36,211406.72,-0.85%,79.19%
89,Ama_CL,多头,880305,2017/4/7 10:30,1440,2017/4/18 15:00,1439,1,460.64,-560.64,210846.08,-0.39%,78.80%
90,Ama_CL,多头,880301,2017/3/20 15:00,573,2017/4/18 15:00,580,1,184.48,515.52,211361.6,0.90%,79.70%
91,Ama_CL,多头,880847,2017/3/22 11:30,1558,2017/4/19 11:30,1567,1,500,400,211761.6,0.26%,79.96%
92,Ama_CL,多头,880945,2017/3/9 15:00,1105,2017/4/19 14:00,1172,1,364.32,6335.68,218097.28,5.73%,85.69%
93,Ama_CL,多头,880536,2017/4/7 14:00,888,2017/4/20 10:30,874,1,281.92,-1681.92,216415.36,-1.89%,83.80%
94,Ama_CL,多头,880380,2017/4/17 10:30,1724,2017/4/26 10:30,1820,1,567.04,9032.96,225448.32,5.24%,89.04%
95,Ama_CL,多头,880575,2017/4/28 11:30,2200,2017/5/4 10:30,2225,1,708,1792,227240.32,0.81%,89.85%
96,Ama_CL,多头,880922,2017/5/2 11:30,1367,2017/5/4 14:00,1360,1,436.32,-1136.32,226104,-0.83%,89.02%
97,Ama_CL,多头,880456,2017/4/28 10:30,2640,2017/5/4 14:00,2760,1,864,11136,237240,4.22%,93.24%
98,Ama_CL,多头,880529,2017/5/2 14:00,6065,2017/5/4 14:00,6068,1,1941.28,-1641.28,235598.72,-0.27%,92.97%
99,Ama_CL,多头,880437,2017/5/2 15:00,1235,2017/5/4 15:00,1234,1,395.04,-495.04,235103.68,-0.40%,92.57%
100,Ama_CL,多头,880910,2017/5/3 14:00,1393,2017/5/5 10:30,1376,1,443.04,-2143.04,232960.64,-1.54%,91.03%
101,Ama_CL,多头,880584,2017/5/2 10:30,1575,2017/5/5 14:00,1558,1,501.28,-2201.28,230759.36,-1.40%,89.63%
102,Ama_CL,多头,880594,2017/5/2 14:00,1826,2017/5/5 14:00,1846,1,587.52,1412.48,232171.84,0.77%,90.41%
103,Ama_CL,多头,880589,2017/4/28 15:00,1478,2017/5/8 15:00,1435,1,466.08,-4766.08,227405.76,-3.22%,87.18%
104,Ama_CL,多头,880835,2017/3/8 15:00,1199,2017/5/8 15:00,1248,1,391.52,4508.48,231914.24,3.76%,90.94%
105,Ama_CL,多头,880572,2017/5/4 15:00,1475,2017/5/8 15:00,1456,1,468.96,-2368.96,229545.28,-1.61%,89.34%
106,Ama_CL,多头,880471,2017/5/12 14:00,1550,2017/5/17 14:00,1535,1,493.6,-1993.6,227551.68,-1.29%,88.05%
107,Ama_CL,多头,880911,2017/5/18 10:30,2010,2017/5/18 14:00,1979,1,638.24,-3738.24,223813.44,-1.86%,86.19%
108,Ama_CL,多头,880575,2017/5/16 10:30,2169,2017/5/18 14:00,2167,1,693.76,-893.76,222919.68,-0.41%,85.78%
109,Ama_CL,多头,880520,2017/5/17 11:30,1294,2017/5/18 15:00,1274,1,410.88,-2410.88,220508.8,-1.86%,83.91%
110,Ama_CL,多头,880456,2017/5/15 14:00,2581,2017/5/19 10:30,2628,1,833.44,3866.56,224375.36,1.50%,85.41%
111,Ama_CL,多头,880577,2017/5/16 14:00,3389,2017/5/19 10:30,3397,1,1085.76,-285.76,224089.6,-0.08%,85.33%
112,Ama_CL,多头,880926,2017/5/16 15:00,1231,2017/5/19 11:30,1248,1,396.64,1303.36,225392.96,1.06%,86.39%
113,Ama_CL,多头,880437,2017/5/18 10:30,1184,2017/5/19 14:00,1173,1,377.12,-1477.12,223915.84,-1.25%,85.14%
114,Ama_CL,多头,880473,2017/4/27 10:30,1327,2017/5/19 14:00,1400,1,436.32,6863.68,230779.52,5.17%,90.31%
115,Ama_CL,多头,880421,2017/5/17 14:00,1747,2017/5/19 15:00,1728,1,556,-2456,228323.52,-1.41%,88.91%
116,Ama_CL,多头,880928,2017/5/17 14:00,1318,2017/5/19 15:00,1306,1,419.84,-1619.84,226703.68,-1.23%,87.68%
117,Ama_CL,多头,880533,2017/5/18 11:30,1438,2017/5/19 15:00,1421,1,457.44,-2157.44,224546.24,-1.50%,86.18%
118,Ama_CL,多头,880424,2017/5/16 10:30,1569,2017/5/22 10:30,1584,1,504.48,995.52,225541.76,0.63%,86.81%
119,Ama_CL,多头,880943,2017/5/18 14:00,969,2017/5/22 14:00,949,1,306.88,-2306.88,223234.88,-2.38%,84.43%
120,Ama_CL,多头,880557,2017/5/22 11:30,2063,2017/5/22 14:00,2044,1,657.12,-2557.12,220677.76,-1.24%,83.19%
121,Ama_CL,多头,880400,2017/5/22 10:30,1773,2017/5/22 15:00,1758,1,564.96,-2064.96,218612.8,-1.16%,82.03%
122,Ama_CL,多头,880446,2017/5/18 10:30,1119,2017/5/22 15:00,1102,1,355.36,-2055.36,216557.44,-1.84%,80.19%
123,Ama_CL,多头,880589,2017/5/17 11:30,1525,2017/5/22 15:00,1480,1,480.8,-4980.8,211576.64,-3.27%,76.92%
124,Ama_CL,多头,880513,2017/5/17 14:00,1285,2017/5/22 15:00,1268,1,408.48,-2108.48,209468.16,-1.64%,75.28%
125,Ama_CL,多头,880563,2017/5/18 10:30,2043,2017/5/22 15:00,2049,1,654.72,-54.72,209413.44,-0.03%,75.26%
126,Ama_CL,多头,880553,2017/5/17 11:30,1328,2017/5/22 15:00,1332,1,425.6,-25.6,209387.84,-0.02%,75.24%
127,Ama_CL,多头,880578,2017/5/17 14:00,2243,2017/5/22 15:00,2183,1,708.16,-6708.16,202679.68,-2.99%,72.25%
128,Ama_CL,多头,880549,2017/5/18 10:30,1300,2017/5/23 10:30,1277,1,412.32,-2712.32,199967.36,-2.09%,70.16%
129,Ama_CL,多头,880448,2017/5/16 10:30,2409,2017/5/23 14:00,2484,1,782.88,6717.12,206684.48,2.79%,72.95%
130,Ama_CL,多头,880587,2017/5/18 10:30,1712,2017/5/23 15:00,1685,1,543.52,-3243.52,203440.96,-1.89%,71.05%
131,Ama_CL,多头,880600,2017/5/18 10:30,894,2017/5/23 15:00,907,1,288.16,1011.84,204452.8,1.13%,72.18%
132,Ama_CL,多头,880572,2017/5/17 11:30,1498,2017/5/24 10:30,1458,1,472.96,-4472.96,199979.84,-2.99%,69.20%
133,Ama_CL,多头,880945,2017/5/18 14:00,1171,2017/5/25 10:30,1137,1,369.28,-3769.28,196210.56,-3.22%,65.98%
134,Ama_CL,多头,880599,2017/5/23 11:30,1595,2017/5/31 15:00,1583,1,508.48,-1708.48,194502.08,-1.07%,64.91%
135,Ama_CL,多头,880910,2017/5/31 14:00,1281,2017/6/1 15:00,1248,1,404.64,-3704.64,190797.44,-2.89%,62.02%
136,Ama_CL,多头,880472,2017/5/26 11:30,1374,2017/6/2 11:30,1361,1,437.6,-1737.6,189059.84,-1.26%,60.75%
137,Ama_CL,多头,880572,2017/6/1 14:00,1492,2017/6/5 14:00,1485,1,476.32,-1176.32,187883.52,-0.79%,59.96%
138,Ama_CL,多头,880471,2017/5/25 11:30,1593,2017/6/5 14:00,1585,1,508.48,-1308.48,186575.04,-0.82%,59.14%
139,Ama_CL,多头,880431,2017/6/1 14:00,769,2017/6/5 15:00,774,1,246.88,253.12,186828.16,0.33%,59.47%
140,Ama_CL,多头,880853,2017/5/26 10:30,712,2017/6/5 15:00,709,1,227.36,-527.36,186300.8,-0.74%,58.73%
141,Ama_CL,多头,880829,2017/5/16 11:30,1363,2017/6/6 10:30,1398,1,441.76,3058.24,189359.04,2.24%,60.97%
142,Ama_CL,多头,880845,2017/5/15 10:30,2103,2017/6/6 14:00,2150,1,680.48,4019.52,193378.56,1.91%,62.89%
143,Ama_CL,多头,880826,2017/5/18 10:30,1283,2017/6/6 15:00,1328,1,417.76,4082.24,197460.8,3.18%,66.07%
144,Ama_CL,多头,880310,2017/5/31 10:30,852,2017/6/7 10:30,844,1,271.36,-1071.36,196389.44,-1.26%,64.81%
145,Ama_CL,多头,880546,2017/6/7 15:00,2004,2017/6/9 10:30,1981,1,637.6,-2937.6,193451.84,-1.47%,63.34%
146,Ama_CL,多头,880547,2017/6/7 14:00,1937,2017/6/9 11:30,1933,1,619.2,-1019.2,192432.64,-0.53%,62.82%
147,Ama_CL,多头,880456,2017/6/8 10:30,2513,2017/6/9 14:00,2487,1,800,-3400,189032.64,-1.35%,61.47%
148,Ama_CL,多头,880580,2017/6/8 10:30,3025,2017/6/9 14:00,3020,1,967.2,-1467.2,187565.44,-0.49%,60.98%
149,Ama_CL,多头,880910,2017/6/7 11:30,1289,2017/6/9 15:00,1307,1,415.36,1384.64,188950.08,1.07%,62.05%
150,Ama_CL,多头,880424,2017/6/7 10:30,1611,2017/6/9 15:00,1646,1,521.12,2978.88,191928.96,1.85%,63.90%
151,Ama_CL,多头,880421,2017/6/6 14:00,1665,2017/6/12 10:30,1692,1,537.12,2162.88,194091.84,1.30%,65.20%
152,Ama_CL,多头,880926,2017/6/6 11:30,1191,2017/6/12 10:30,1218,1,385.44,2314.56,196406.4,1.94%,67.15%
153,Ama_CL,多头,880597,2017/6/8 10:30,1461,2017/6/12 10:30,1461,1,467.52,-467.52,195938.88,-0.32%,66.83%
154,Ama_CL,多头,880949,2017/6/7 15:00,942,2017/6/12 10:30,935,1,300.32,-1000.32,194938.56,-1.06%,65.76%
155,Ama_CL,多头,880533,2017/6/6 14:00,1382,2017/6/12 10:30,1407,1,446.24,2053.76,196992.32,1.49%,67.25%
156,Ama_CL,多头,880437,2017/6/6 14:00,1128,2017/6/12 11:30,1145,1,363.68,1336.32,198328.64,1.18%,68.43%
157,Ama_CL,多头,880351,2017/6/9 10:30,1009,2017/6/12 11:30,993,1,320.32,-1920.32,196408.32,-1.90%,66.53%
158,Ama_CL,多头,880529,2017/6/8 10:30,5461,2017/6/12 11:30,5331,1,1726.72,-14726.72,181681.6,-2.70%,63.84%
159,Ama_CL,多头,880507,2017/6/7 11:30,1241,2017/6/12 11:30,1249,1,398.4,401.6,182083.2,0.32%,64.16%
160,Ama_CL,多头,880448,2017/6/6 15:00,2497,2017/6/12 15:00,2603,1,816,9784,191867.2,3.92%,68.08%
161,Ama_CL,多头,880455,2017/6/7 15:00,1000,2017/6/12 15:00,997,1,319.52,-619.52,191247.68,-0.62%,67.46%
162,Ama_CL,多头,880513,2017/6/7 15:00,1283,2017/6/12 15:00,1284,1,410.72,-310.72,190936.96,-0.24%,67.22%
163,Ama_CL,多头,880594,2017/6/7 14:00,1741,2017/6/12 15:00,1749,1,558.4,241.6,191178.56,0.14%,67.35%
164,Ama_CL,多头,880563,2017/6/8 11:30,2096,2017/6/12 15:00,2077,1,667.68,-2567.68,188610.88,-1.23%,66.13%
165,Ama_CL,多头,880476,2017/5/26 14:00,1576,2017/6/13 10:30,1615,1,510.56,3389.44,192000.32,2.15%,68.28%
166,Ama_CL,多头,880582,2017/6/8 10:30,1406,2017/6/13 10:30,1404,1,449.6,-649.6,191350.72,-0.46%,67.82%
167,Ama_CL,多头,880946,2017/6/6 11:30,706,2017/6/13 10:30,720,1,228.16,1171.84,192522.56,1.66%,69.48%
168,Ama_CL,多头,880577,2017/6/7 11:30,3480,2017/6/13 11:30,3543,1,1123.68,5176.32,197698.88,1.49%,70.96%
169,Ama_CL,多头,880928,2017/6/8 10:30,1332,2017/6/13 11:30,1344,1,428.16,771.84,198470.72,0.58%,71.54%
170,Ama_CL,多头,880520,2017/6/7 11:30,1257,2017/6/13 11:30,1281,1,406.08,1993.92,200464.64,1.59%,73.13%
171,Ama_CL,多头,880431,2017/6/8 11:30,781,2017/6/13 15:00,775,1,248.96,-848.96,199615.68,-1.09%,72.04%
172,Ama_CL,多头,880568,2017/6/8 10:30,1718,2017/6/14 10:30,1721,1,550.24,-250.24,199365.44,-0.15%,71.90%
173,Ama_CL,多头,880591,2017/6/9 14:00,1964,2017/6/14 11:30,1951,1,626.4,-1926.4,197439.04,-0.98%,70.92%
174,Ama_CL,多头,880482,2017/6/6 10:30,1626,2017/6/14 15:00,1640,1,522.56,877.44,198316.48,0.54%,71.46%
175,Ama_CL,多头,880826,2017/6/9 15:00,1360,2017/6/14 15:00,1343,1,432.48,-2132.48,196184,-1.57%,69.89%
176,Ama_CL,多头,880372,2017/6/8 10:30,1585,2017/6/15 10:30,1622,1,513.12,3186.88,199370.88,2.01%,71.90%
177,Ama_CL,多头,880418,2017/6/9 11:30,1580,2017/6/15 10:30,1580,1,505.6,-505.6,198865.28,-0.32%,71.58%
178,Ama_CL,多头,880941,2017/6/7 14:00,563,2017/6/15 11:30,557,1,179.2,-779.2,198086.08,-1.38%,70.20%
179,Ama_CL,多头,880920,2017/6/7 15:00,1417,2017/6/15 15:00,1421,1,454.08,-54.08,198032,-0.04%,70.16%
180,Ama_CL,多头,880904,2017/6/8 10:30,2384,2017/6/15 15:00,2392,1,764.16,35.84,198067.84,0.02%,70.17%
181,Ama_CL,多头,880835,2017/5/17 14:00,1284,2017/6/15 15:00,1342,1,420.16,5379.84,203447.68,4.19%,74.36%
182,Ama_CL,多头,880599,2017/6/9 10:30,1629,2017/6/16 14:00,1617,1,519.36,-1719.36,201728.32,-1.06%,73.31%
183,Ama_CL,多头,880927,2017/6/9 10:30,1359,2017/6/16 14:00,1350,1,433.44,-1333.44,200394.88,-0.98%,72.33%
184,Ama_CL,多头,880400,2017/6/9 10:30,1807,2017/6/16 15:00,1802,1,577.44,-1077.44,199317.44,-0.60%,71.73%
185,Ama_CL,多头,880847,2017/5/17 15:00,1592,2017/6/19 10:30,1649,1,518.56,5181.44,204498.88,3.25%,74.98%
186,Ama_CL,多头,880590,2017/6/14 10:30,1928,2017/6/19 11:30,1946,1,619.84,1180.16,205679.04,0.61%,75.60%
187,Ama_CL,多头,880909,2017/6/9 10:30,1216,2017/6/20 10:30,1221,1,389.92,110.08,205789.12,0.09%,75.69%
188,Ama_CL,多头,880390,2017/6/8 10:30,1632,2017/6/20 10:30,1700,1,533.12,6266.88,212056,3.84%,79.53%
189,Ama_CL,多头,880430,2017/6/20 11:30,1371,2017/6/20 15:00,1364,1,437.6,-1137.6,210918.4,-0.83%,78.70%
190,Ama_CL,多头,880547,2017/6/16 11:30,1968,2017/6/21 14:00,1976,1,631.04,168.96,211087.36,0.09%,78.78%
191,Ama_CL,多头,880946,2017/6/16 11:30,744,2017/6/22 11:30,746,1,238.4,-38.4,211048.96,-0.05%,78.73%
192,Ama_CL,多头,880912,2017/6/19 10:30,1679,2017/6/22 14:00,1683,1,537.92,-137.92,210911.04,-0.08%,78.65%
193,Ama_CL,多头,880575,2017/6/21 10:30,2097,2017/6/22 14:00,2095,1,670.72,-870.72,210040.32,-0.42%,78.23%
194,Ama_CL,多头,880507,2017/6/20 14:00,1295,2017/6/22 14:00,1291,1,413.76,-813.76,209226.56,-0.63%,77.61%
195,Ama_CL,多头,880557,2017/6/8 10:30,2089,2017/6/23 11:30,2070,1,665.44,-2565.44,206661.12,-1.23%,76.38%
196,Ama_CL,多头,880919,2017/6/7 15:00,1608,2017/6/23 11:30,1617,1,516,384,207045.12,0.24%,76.62%
197,Ama_CL,多头,880448,2017/6/22 10:30,2685,2017/6/23 14:00,2660,1,855.2,-3355.2,203689.92,-1.25%,75.37%
198,Ama_CL,多头,880446,2017/6/7 10:30,1083,2017/6/23 14:00,1103,1,349.76,1650.24,205340.16,1.52%,76.89%
199,Ama_CL,多头,880350,2017/6/9 14:00,1260,2017/6/23 14:00,1256,1,402.56,-802.56,204537.6,-0.64%,76.25%
200,Ama_CL,多头,880431,2017/6/20 11:30,789,2017/6/23 15:00,777,1,250.56,-1450.56,203087.04,-1.84%,74.41%
