Bar#,时间,多头保证金,空头保证金,可用资金,动态权益,交易成本,静态权益,累计收益率
142,2017/4/14 14:00,4188566.04,0,1516107086,1520295652,0,1520144186,141.49
141,2017/4/14 11:00,4212319.02,0,1516107086,1520319405,503.68,1520144186,156.64
140,2017/4/14 10:00,4529717.03,0,1515793293,1520323010,326.4,1520144593,158.87
139,2017/4/13 15:00,4758644.01,0,1515589939,1520348583,0,1520141039,175.39
138,2017/4/13 14:00,4757193.04,0,1515589939,1520347132,273.12,1520141039,174.13
137,2017/4/13 11:00,4583820,0,1515760639,1520344459,872.96,1520141039,172.63
136,2017/4/13 10:00,5126689,0,1515216780,1520343469,0,1520139680,171.96
135,2017/4/12 15:00,5104171.02,0,1515216780,1520320951,0,1520139680,158.52
134,2017/4/12 14:00,5133463.98,0,1515216780,1520350244,140.16,1520139680,176.92
133,2017/4/12 11:00,5041951.96,0,1515304380,1520346332,280.16,1520139680,174.58
132,2017/4/12 10:00,5218849.99,0,1515129841,1520348691,715.68,1520141141,175.13
131,2017/4/11 15:00,5310222.04,0,1515035379,1520345601,369.44,1520122679,171.92
130,2017/4/11 14:00,5498469.97,0,1514805218,1520303688,0,1520123918,145.82
129,2017/4/11 11:00,5477614.01,0,1514805218,1520282832,840.64,1520123918,131.58
128,2017/4/11 10:00,5663538.99,0,1514649914,1520313453,1243.04,1520127914,149.53
127,2017/4/10 15:00,5642658.04,0,1514614511,1520257169,0,1520126511,115.15
126,2017/4/10 14:00,5666752.96,0,1514614511,1520281264,498.4,1520126511,129.22
125,2017/4/10 11:00,5967562.02,0,1514304010,1520271572,282.24,1520128410,123.79
124,2017/4/10 10:00,5787594.04,0,1514480410,1520268004,330.56,1520128410,120.84
123,2017/4/7 15:00,5538604.99,0,1514687010,1520225615,509.6,1520128410,93
122,2017/4/7 14:00,5591550.03,0,1514642285,1520233835,1029.28,1520124585,97.99
121,2017/4/7 11:00,4936914.01,0,1515285585,1520222499,1333.6,1520124585,93.31
120,2017/4/7 10:00,4083049.01,0,1516119085,1520202134,711.36,1520124585,82.59
119,2017/4/6 15:00,3618730.98,0,1516563685,1520182416,167.36,1520124585,67.6
118,2017/4/6 14:00,3520313.01,0,1516668285,1520188598,1381.28,1520124585,71.44
117,2017/4/6 11:00,2640002.99,0,1517531585,1520171588,1064.96,1520124585,60.59
116,2017/4/6 10:00,1970679.99,0,1518197185,1520167865,617.12,1520124585,58.34
115,2017/4/5 15:00,1900807.01,0,1518252010,1520152817,1195.2,1520121810,50.18
114,2017/4/5 14:00,1153295.01,0,1518999010,1520152305,675.36,1520121810,49.77
113,2017/4/5 11:00,1151330,0,1518997977,1520149307,0,1520115977,47
112,2017/4/5 10:00,1151698,0,1518997977,1520149675,0,1520115977,47.29
111,2017/3/31 15:00,1135630.98,0,1518997977,1520133608,0,1520115977,34.14
110,2017/3/31 14:00,1132096.01,0,1518997977,1520130073,697.44,1520115977,31.07
109,2017/3/31 11:00,1569226.01,0,1518563475,1520132701,443.2,1520119275,32.85
108,2017/3/31 10:00,1843545.02,0,1518287359,1520130904,674.72,1520118259,31.47
107,2017/3/30 15:00,2260785.02,0,1517866987,1520127772,277.44,1520106487,27.53
106,2017/3/30 14:00,2441794,0,1517694146,1520135940,424.8,1520109646,32.79
105,2017/3/30 11:00,2512727.02,0,1517615592,1520128319,392,1520106792,27.79
104,2017/3/30 10:00,2775594.99,0,1517371383,1520146978,1496.32,1520112083,39.5
103,2017/3/29 15:00,3736479.06,0,1516439156,1520175635,348.48,1520102356,54.76
102,2017/3/29 14:00,3976461.02,0,1516222050,1520198511,0,1520101750,67.18
101,2017/3/29 11:00,3977927.93,0,1516222050,1520199978,277.76,1520101750,67.09
100,2017/3/29 10:00,4118823.97,0,1516048999,1520167823,649.76,1520098199,49.44
99,2017/3/28 15:00,4553918.02,0,1515644203,1520198121,1189.6,1520102203,63.21
98,2017/3/28 14:00,5291421.04,0,1514902927,1520194348,0,1520007127,59.72
97,2017/3/28 11:00,5306768.97,0,1514902927,1520209696,706.4,1520007127,65.41
96,2017/3/28 10:00,5334627.97,0,1514873184,1520207812,0,1520009084,64.2
95,2017/3/27 15:00,5351730.96,0,1514873184,1520224915,0,1520009084,70.33
94,2017/3/27 14:00,5365825.98,0,1514873184,1520239010,0,1520009084,77.34
93,2017/3/27 11:00,5365355.98,0,1514873184,1520238540,237.12,1520009084,79.24
92,2017/3/27 10:00,5525975.98,0,1514725456,1520251432,0,1520008156,87.32
91,2017/3/24 15:00,5527716.03,0,1514725456,1520253172,912.96,1520008156,86.07
90,2017/3/24 14:00,5620886.02,0,1514630321,1520251207,271.2,1520008021,84.26
89,2017/3/24 11:00,5775243.05,0,1514461363,1520236606,358.88,1520008363,77.21
88,2017/3/24 10:00,6010325.98,0,1514237774,1520248100,413.6,1520005074,81.58
87,2017/3/23 15:00,6245978.04,0,1513980087,1520226065,0,1519996987,69.47
86,2017/3/23 14:00,6198557.97,0,1513980087,1520178645,0,1519996987,47.32
85,2017/3/23 11:00,6257282.98,0,1513980087,1520237370,0,1519996987,72.45
84,2017/3/23 10:00,6251636.97,0,1513980087,1520231724,261.6,1519996987,71.13
83,2017/3/22 15:00,6065767.03,0,1514143587,1520209354,264.64,1519996987,61.15
82,2017/3/22 14:00,5890086.98,0,1514308987,1520199074,250.4,1519996987,57.59
81,2017/3/22 11:00,6026483.99,0,1514152982,1520179466,609.6,1519993682,47.7
80,2017/3/22 10:00,5641991.96,0,1514533982,1520175974,568.96,1519993682,48.48
79,2017/3/21 15:00,6026313.03,0,1514179515,1520205828,502.08,1519991615,64.03
78,2017/3/21 14:00,6192405,0,1514006484,1520198889,0,1519985384,60.63
77,2017/3/21 11:00,6190047,0,1514006484,1520196531,0,1519985384,61.44
76,2017/3/21 10:00,6174402.99,0,1514006484,1520180887,584.16,1519985384,53.41
75,2017/3/20 15:00,6527466.01,0,1513642550,1520170016,91.68,1519985550,46.77
74,2017/3/20 14:00,6416844.96,0,1513699850,1520116695,290.4,1519985550,21.17
73,2017/3/20 11:00,6258465,0,1513881350,1520139815,0,1519985550,33.47
72,2017/3/20 10:00,6271745.01,0,1513881350,1520153095,1008.16,1519985550,40.44
71,2017/3/17 15:00,6442632.96,0,1513685581,1520128214,648.16,1519991281,28.4
70,2017/3/17 14:00,6206975.97,0,1513985251,1520192227,242.72,1519992251,59.61
69,2017/3/17 11:00,6053651.99,0,1514136951,1520190603,628,1519992251,58.69
68,2017/3/17 10:00,6185657.01,0,1514024463,1520210120,266.88,1519994463,64.56
67,2017/3/16 15:00,5998922.03,0,1514191263,1520190185,0,1519994463,57.11
66,2017/3/16 14:00,5992616.95,0,1514191263,1520183880,796,1519994463,53.65
65,2017/3/16 11:00,5985409,0,1514181374,1520166783,544,1519993874,46.87
64,2017/3/16 10:00,6325527.01,0,1513842448,1520167975,0,1519986248,48.56
63,2017/3/15 15:00,6271550.97,0,1513842448,1520113999,0,1519986248,28.14
62,2017/3/15 14:00,6259142.04,0,1513842448,1520101590,0,1519986248,22.42
61,2017/3/15 11:00,6269825.94,0,1513842448,1520112274,234.88,1519986248,26.22
60,2017/3/15 10:00,6108871.01,0,1513989248,1520098119,0,1519986248,20.57
59,2017/3/14 15:00,6120329.91,0,1513989248,1520109578,173.12,1519986248,25.46
58,2017/3/14 14:00,6025812.97,0,1514097448,1520123261,279.36,1519986248,31.51
57,2017/3/14 11:00,5847801.01,0,1514272048,1520119849,0,1519986248,30.66
56,2017/3/14 10:00,5857632.04,0,1514272048,1520129680,270.88,1519986248,34.84
55,2017/3/13 15:00,5676403.98,0,1514441348,1520117752,0,1519986248,33.32
54,2017/3/13 14:00,5663865.01,0,1514441348,1520105213,0,1519986248,28.61
53,2017/3/13 11:00,5656964.01,0,1514441348,1520098312,0,1519986248,27.47
52,2017/3/13 10:00,5632387.92,0,1514441348,1520073736,357.6,1519986248,17.49
51,2017/3/10 15:00,5840559.98,0,1514218568,1520059128,190.72,1519990168,9.53
50,2017/3/10 14:00,5975240.01,0,1514099748,1520074988,0,1519989548,15.97
49,2017/3/10 11:00,5957128.94,0,1514099748,1520056877,469.44,1519989548,7.9
48,2017/3/10 10:00,6242670.97,0,1513807287,1520049958,0,1519990887,6.83
47,2017/3/9 15:00,6239760.98,0,1513807287,1520047048,176.8,1519990887,5.5
46,2017/3/9 14:00,6122382.98,0,1513917787,1520040170,364.48,1519990887,2.33
45,2017/3/9 11:00,6359644.95,0,1513690719,1520050364,0,1519993119,6.81
44,2017/3/9 10:00,6355935.98,0,1513690719,1520046655,359.68,1519993119,4.8
43,2017/3/8 15:00,6611116.02,0,1513466639,1520077755,789.12,1519994539,19.84
42,2017/3/8 14:00,6124449.08,0,1513959839,1520084288,650.08,1519994539,22.24
41,2017/3/8 11:00,5730145.99,0,1514366139,1520096285,1060.16,1519994539,28.29
40,2017/3/8 10:00,5064389.02,0,1515028739,1520093128,587.04,1519994539,26.2
39,2017/3/7 15:00,4693898.01,0,1515395639,1520089537,597.92,1519994539,24.75
38,2017/3/7 14:00,4605012.94,0,1515470217,1520075230,626.56,1519994117,19.27
37,2017/3/7 11:00,4460923,0,1515606232,1520067155,463.52,1519997532,16.73
36,2017/3/7 10:00,4184392.96,0,1515895932,1520080324,1254.4,1519997532,22.24
35,2017/3/6 15:00,3389662.99,0,1516679932,1520069595,458.24,1519997532,19.85
34,2017/3/6 14:00,3374468.06,0,1516680988,1520055457,765.12,1519997788,14.38
33,2017/3/6 11:00,2894650.05,0,1517159188,1520053839,220.16,1519997788,13.78
32,2017/3/6 10:00,2754414.01,0,1517296788,1520051202,0,1519997788,14.25
31,2017/3/3 15:00,2731353.96,0,1517296788,1520028142,0,1519997788,6.21
30,2017/3/3 14:00,2724486.02,0,1517296788,1520021275,0,1519997788,3.39
29,2017/3/3 11:00,2725968.98,0,1517296788,1520022757,924.32,1519997788,4.35
28,2017/3/3 10:00,2137978,0,1517874488,1520012466,492.64,1519997788,1.39
27,2017/3/2 15:00,2153358.02,0,1517864900,1520018258,627.04,1520000000,1.67
26,2017/3/2 14:00,1771746,0,1518256800,1520028546,244.32,1520000000,5.88
25,2017/3/2 11:00,1617173.97,0,1518409500,1520026674,0,1520000000,5.92
24,2017/3/2 10:00,1610527.99,0,1518409500,1520020028,0,1520000000,4.96
23,2017/3/1 15:00,1606700,0,1518409500,1520016200,0,1520000000,4.08
22,2017/3/1 14:00,1610891.01,0,1518409500,1520020391,0,1520000000,5.42
21,2017/3/1 11:00,1611176.99,0,1518409500,1520020677,0,1520000000,5.07
20,2017/3/1 10:00,1612359,0,1518409500,1520021859,0,1520000000,5.39
19,2017/2/28 15:00,1601987.02,0,1518409500,1520011487,0,1520000000,2.25
18,2017/2/28 14:00,1593138.01,0,1518409500,1520002638,0,1520000000,0.38
17,2017/2/28 11:00,1596276.98,0,1518409500,1520005777,226.24,1520000000,0.65
16,2017/2/28 10:00,1448306.99,0,1518550900,1519999207,0,1520000000,-0.5
15,2017/2/27 15:00,1444016.98,0,1518550900,1519994917,0,1520000000,-1.14
14,2017/2/27 14:00,1447840,0,1518550900,1519998740,0,1520000000,-0.62
13,2017/2/27 11:00,1452843.03,0,1518550900,1520003743,1284.64,1520000000,0.46
12,2017/2/27 10:00,648402.98,0,1519353800,1520002203,0,1520000000,0.34
11,2017/2/24 15:00,648350,0,1519353800,1520002150,0,1520000000,0.33
10,2017/2/24 14:00,649071,0,1519353800,1520002871,1033.92,1520000000,0.44
9,2017/2/24 11:00,0,0,1520000000,1520000000,0,1520000000,0
8,2017/2/24 10:00,0,0,1520000000,1520000000,0,1520000000,0
7,2017/2/23 15:00,0,0,1520000000,1520000000,0,1520000000,0
6,2017/2/23 14:00,0,0,1520000000,1520000000,0,1520000000,0
5,2017/2/23 11:00,0,0,1520000000,1520000000,0,1520000000,0
4,2017/2/23 10:00,0,0,1520000000,1520000000,0,1520000000,0
3,2017/2/22 15:00,0,0,1520000000,1520000000,0,1520000000,0
2,2017/2/22 14:00,0,0,1520000000,1520000000,0,1520000000,0
1,2017/2/22 11:00,0,0,1520000000,1520000000,0,1520000000,0
0,2017/2/22 10:00,0,0,1520000000,1520000000,0,1520000000,0
